"Plot Title: Supply"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 10234768, SEN S/N: 10234768)"
1,06/02/16 05:05:00 PM,73.062
2,06/02/16 05:09:00 PM,62.425
3,06/02/16 05:13:00 PM,57.958
4,06/02/16 05:17:00 PM,55.884
5,06/02/16 05:21:00 PM,55.884
6,06/02/16 05:25:00 PM,60.368
7,06/02/16 05:29:00 PM,64.139
8,06/02/16 05:33:00 PM,59.851
9,06/02/16 05:37:00 PM,56.750
10,06/02/16 05:41:00 PM,58.820
11,06/02/16 05:45:00 PM,61.912
12,06/02/16 05:49:00 PM,58.131
13,06/02/16 05:53:00 PM,55.364
14,06/02/16 05:57:00 PM,55.017
15,06/02/16 06:01:00 PM,58.820
16,06/02/16 06:05:00 PM,61.912
17,06/02/16 06:09:00 PM,57.958
18,06/02/16 06:13:00 PM,55.364
19,06/02/16 06:17:00 PM,54.147
20,06/02/16 06:21:00 PM,53.449
21,06/02/16 06:25:00 PM,55.364
22,06/02/16 06:29:00 PM,59.851
23,06/02/16 06:33:00 PM,61.398
24,06/02/16 06:37:00 PM,57.614
25,06/02/16 06:41:00 PM,54.842
26,06/02/16 06:45:00 PM,53.274
27,06/02/16 06:49:00 PM,53.623
28,06/02/16 06:53:00 PM,56.923
29,06/02/16 06:57:00 PM,59.680
30,06/02/16 07:01:00 PM,56.404
31,06/02/16 07:05:00 PM,54.495
32,06/02/16 07:09:00 PM,56.923
33,06/02/16 07:13:00 PM,59.508
34,06/02/16 07:17:00 PM,56.057
35,06/02/16 07:21:00 PM,54.322
36,06/02/16 07:25:00 PM,56.750
37,06/02/16 07:29:00 PM,60.883
38,06/02/16 07:33:00 PM,65.338
39,06/02/16 07:37:00 PM,69.793
40,06/02/16 07:41:00 PM,73.753
41,06/02/16 07:45:00 PM,77.400
42,06/02/16 07:49:00 PM,80.382
43,06/02/16 07:53:00 PM,82.864
44,06/02/16 07:57:00 PM,85.014
45,06/02/16 08:01:00 PM,86.641
46,06/02/16 08:05:00 PM,88.099
